Key,Values
FourNine:EightKingJack,0.5,0.5
FourNine:EightKingQueen,0.5,0.5
FourNine:EightKingSeven,0.5,0.5
FourNine:EightKingSix,0.5,0.5
FourNine:EightKingTen,0.5,0.5
FourNine:EightKingThree,0.5,0.5
FourNine:EightKingTwo,0.5,0.5
FourNine:EightQueen,0.5,0.5
FourNine:EightQueenAce,0.5,0.5
FourNine:EightQueenFive,0.5,0.5
FourNine:EightQueenJack,0.5,0.5
FourNine:EightQueenKing,0.5,0.5
FourNine:EightQueenSeven,0.5,0.5
FourNine:EightQueenSix,0.5,0.5
FourNine:EightQueenTen,0.5,0.5
FourNine:EightQueenThree,0.5,0.5
FourNine:EightQueenTwo,0.5,0.5
FourNine:EightSeven,0,1
FourNine:EightSevenAce,0.5,0.5
FourNine:EightSevenFive,0.5,0.5
FourNine:EightSevenJack,0.5,0.5
FourNine:EightSevenKing,0.5,0.5
FourNine:EightSevenQueen,0.5,0.5
FourNine:EightSevenSix,0.5,0.5
FourNine:EightSevenTen,0.2857142984867096,0.7142857313156128
FourNine:EightSevenThree,0.5,0.5
FourNine:EightSevenTwo,0.5,0.5
FourNine:EightSix,0,1
FourNine:EightSixAce,0.5,0.5
FourNine:EightSixFive,0.5,0.5
FourNine:EightSixJack,0.5,0.5
FourNine:EightSixKing,0.5,0.5
FourNine:EightSixQueen,0.5,0.5
FourNine:EightSixSeven,0.5,0.5
FourNine:EightSixTen,0.5,0.5
FourNine:EightSixThree,0.5,0.5
FourNine:EightSixTwo,0.5,0.5
FourNine:EightTen,0,1
FourNine:EightTenAce,0.5,0.5
FourNine:EightTenFive,0.5,0.5
FourNine:EightTenJack,0.5,0.5
FourNine:EightTenKing,0.5,0.5
FourNine:EightTenQueen,0.5,0.5
FourNine:EightTenSeven,0.5,0.5
FourNine:EightTenSix,0.5,0.5
FourNine:EightTenThree,0.5,0.5
FourNine:EightTenTwo,0.5,0.5
FourNine:EightThree,0,1
FourNine:EightThreeAce,0.00401606410741806,0.9959839582443237
FourNine:EightThreeFive,0.5,0.5
FourNine:EightThreeJack,0.002016128972172737,0.9979838728904724
FourNine:EightThreeKing,0.018672199919819832,0.9813277721405029
FourNine:EightThreeQueen,0.016460904851555824,0.9835391044616699
FourNine:EightThreeSeven,0.5,0.5
FourNine:EightThreeSix,0.5,0.5
FourNine:EightThreeTen,0.013888888992369175,0.9861111044883728
FourNine:EightThreeTwo,0.5,0.5
FourNine:EightTwo,0,1
FourNine:EightTwoAce,0.0010474269511178136,0.9989525675773621
FourNine:EightTwoFive,0.5,0.5
FourNine:EightTwoJack,0,1
FourNine:EightTwoKing,0.0019190829480066895,0.9980809092521667
FourNine:EightTwoQueen,0.0031487636733800173,0.9968512654304504
FourNine:EightTwoSeven,0.5,0.5
FourNine:EightTwoSix,0.5,0.5
FourNine:EightTwoTen,0.0022522523067891598,0.9977477192878723
FourNine:EightTwoThree,0.5,0.5
FourNine:FiveAce,0.5,0.5
FourNine:FiveAceEight,0.5,0.5
FourNine:FiveAceJack,0.5,0.5
FourNine:FiveAceKing,0.5,0.5
FourNine:FiveAceQueen,0.5,0.5
FourNine:FiveAceSeven,0.5,0.5
FourNine:FiveAceSix,0.5,0.5
FourNine:FiveAceTen,0.5,0.5
FourNine:FiveAceThree,0.5,0.5
FourNine:FiveAceTwo,0.5,0.5
FourNine:FiveEight,0,1
FourNine:FiveEightAce,0.5,0.5
FourNine:FiveEightJack,0.5,0.5
FourNine:FiveEightKing,0.5,0.5
FourNine:FiveEightQueen,0.5,0.5
FourNine:FiveEightSeven,0.5,0.5
FourNine:FiveEightSix,0.5,0.5
FourNine:FiveEightTen,0.5,0.5
FourNine:FiveEightThree,0.5,0.5
FourNine:FiveJack,0.03699441999197006,0.9630056023597717
FourNine:FiveJackAce,0.5,0.5
FourNine:FiveJackEight,0.5,0.5
FourNine:FiveJackKing,0.5,0.5
FourNine:FiveJackQueen,0.5,0.5
FourNine:FiveJackSeven,0.5,0.5
FourNine:FiveJackSix,0.5,0.5
FourNine:FiveJackTen,0.5,0.5
FourNine:FiveJackThree,0.5,0.5
FourNine:FiveJackTwo,0.5,0.5
FourNine:FiveKing,0,1
FourNine:FiveKingAce,0.5,0.5
FourNine:FiveKingEight,0.5,0.5
FourNine:FiveKingJack,0.5,0.5
FourNine:FiveKingQueen,0.5,0.5
FourNine:FiveKingSeven,0.5,0.5
FourNine:FiveKingSix,0.5,0.5
FourNine:FiveKingTen,0.5,0.5
FourNine:FiveKingThree,0.5,0.5
FourNine:FiveKingTwo,0.5,0.5
FourNine:FiveQueen,0.010658417828381062,0.9893415570259094
FourNine:FiveQueenAce,0.5,0.5
FourNine:FiveQueenEight,0.5,0.5
FourNine:FiveQueenJack,0.5,0.5
FourNine:FiveQueenKing,0.5,0.5
FourNine:FiveQueenSeven,0.5,0.5
FourNine:FiveQueenSix,0.5,0.5
FourNine:FiveQueenTen,0.5,0.5
FourNine:FiveQueenThree,0.5,0.5
FourNine:FiveQueenTwo,0.5,0.5
FourNine:FiveSeven,0.009681548923254013,0.9903184771537781
FourNine:FiveSevenAce,0.5,0.5
FourNine:FiveSevenEight,0.5,0.5
FourNine:FiveSevenJack,0.5,0.5
FourNine:FiveSevenKing,0.5,0.5
FourNine:FiveSevenQueen,0.5,0.5
FourNine:FiveSevenSix,0.5,0.5
FourNine:FiveSevenTen,0.5,0.5
FourNine:FiveSevenTwo,0.5,0.5
FourNine:FiveSix,0,1
FourNine:FiveSixAce,0.5,0.5
FourNine:FiveSixEight,0.5,0.5
FourNine:FiveSixJack,0.5,0.5
FourNine:FiveSixKing,0.5,0.5
FourNine:FiveSixQueen,0.5,0.5
FourNine:FiveSixSeven,0.5,0.5
FourNine:FiveSixTen,0.5,0.5
FourNine:FiveSixThree,0.5,0.5
FourNine:FiveSixTwo,0.5,0.5
FourNine:FiveTen,0,1
FourNine:FiveTenAce,0.5,0.5
FourNine:FiveTenEight,0.5,0.5
FourNine:FiveTenJack,0.5,0.5
FourNine:FiveTenKing,0.5,0.5
FourNine:FiveTenQueen,0.5,0.5
FourNine:FiveTenSeven,0.5,0.5
FourNine:FiveTenSix,0.5,0.5
FourNine:FiveTenThree,0.5,0.5
FourNine:FiveTenTwo,0.5,0.5
FourNine:FiveThree,0.009050064720213413,0.9909499287605286
FourNine:FiveThreeAce,0.028888888657093048,0.9711111187934875
FourNine:FiveThreeEight,0.5,0.5
FourNine:FiveThreeJack,0.003692762227728963,0.9963072538375854
FourNine:FiveThreeKing,0.025196850299835205,0.9748031497001648
FourNine:FiveThreeQueen,0.0016447368543595076,0.9983552694320679
FourNine:FiveThreeSeven,0.5,0.5
FourNine:FiveThreeSix,0.5,0.5
FourNine:FiveThreeTen,0.0021645021624863148,0.9978355169296265
FourNine:FiveThreeTwo,0.5,0.5
FourNine:FiveTwo,0.027952443808317184,0.9720475673675537
FourNine:FiveTwoAce,0.008787346072494984,0.9912126660346985
FourNine:FiveTwoEight,0.5,0.5
FourNine:FiveTwoJack,0.00200803205370903,0.9979919791221619
FourNine:FiveTwoKing,0.007933883927762508,0.9920661449432373
FourNine:FiveTwoQueen,0.0038421235512942076,0.9961578845977783
FourNine:FiveTwoSeven,0.5,0.5
FourNine:FiveTwoSix,0.5,0.5
FourNine:FiveTwoTen,0.025997383520007133,0.9740025997161865
FourNine:FiveTwoThree,0,1
FourNine:JackAce,0.06449178606271744,0.9355081915855408
FourNine:JackAceEight,0.5,0.5
FourNine:JackAceFive,0.5,0.5
FourNine:JackAceKing,0.5,0.5
FourNine:JackAceQueen,0.5,0.5
FourNine:JackAceSeven,0.5,0.5
FourNine:JackAceSix,0.5,0.5
FourNine:JackAceTen,0.5,0.5
FourNine:JackAceThree,0.5,0.5
FourNine:JackAceTwo,0.5,0.5
FourNine:JackEight,0.03261415660381317,0.9673858284950256
FourNine:JackEightAce,0.5,0.5
FourNine:JackEightFive,0.5,0.5
FourNine:JackEightKing,0.5,0.5
FourNine:JackEightQueen,0.5,0.5
FourNine:JackEightSeven,0.5,0.5
FourNine:JackEightSix,0.5,0.5
FourNine:JackEightTen,0.5,0.5
FourNine:JackEightThree,0.5,0.5
FourNine:JackEightTwo,0.5,0.5
FourNine:JackFive,0.20390862226486206,0.7960913777351379
FourNine:JackFiveAce,0.5,0.5
FourNine:JackFiveEight,0.9931507110595703,0.006849315017461777
FourNine:JackFiveKing,0.5,0.5
FourNine:JackFiveQueen,0.5,0.5
FourNine:JackFiveSeven,0.9977777600288391,0.002222222276031971
FourNine:JackFiveSix,0.9979757070541382,0.0020242915488779545
FourNine:JackFiveTen,0.5,0.5
FourNine:JackFiveThree,0.5,0.5
FourNine:JackFiveTwo,0.5,0.5
FourNine:JackKing,0.5,0.5
FourNine:JackKingAce,0.5,0.5
FourNine:JackKingEight,0.5,0.5
FourNine:JackKingFive,0.5,0.5
FourNine:JackKingQueen,0.5,0.5
FourNine:JackKingSeven,0.5,0.5
FourNine:JackKingSix,0.5,0.5
FourNine:JackKingTen,0.5,0.5
FourNine:JackKingThree,0.5,0.5
FourNine:JackKingTwo,0.5,0.5
FourNine:JackQueen,0.04448315501213074,0.9555168747901917
FourNine:JackQueenAce,0.5,0.5
FourNine:JackQueenEight,0.5,0.5
FourNine:JackQueenFive,0.5,0.5
FourNine:JackQueenKing,0.5,0.5
FourNine:JackQueenSeven,0.5,0.5
FourNine:JackQueenSix,0.5,0.5
FourNine:JackQueenTen,0.5,0.5
FourNine:JackQueenThree,0.5,0.5
FourNine:JackQueenTwo,0.5,0.5
FourNine:JackSeven,0.1090809628367424,0.890919029712677
FourNine:JackSevenAce,0.5,0.5
FourNine:JackSevenEight,0.844038724899292,0.1559613049030304
FourNine:JackSevenFive,0.5,0.5
FourNine:JackSevenKing,0.5,0.5
FourNine:JackSevenQueen,0.5,0.5
FourNine:JackSevenSix,0.5,0.5
FourNine:JackSevenTen,0.5,0.5
FourNine:JackSevenThree,0.5,0.5
FourNine:JackSevenTwo,0.5,0.5
FourNine:JackSix,0.09859265387058258,0.9014073610305786
FourNine:JackSixAce,0.5,0.5
FourNine:JackSixEight,0.5,0.5
FourNine:JackSixFive,0.5,0.5
FourNine:JackSixKing,0.5,0.5
FourNine:JackSixQueen,0.5,0.5
FourNine:JackSixSeven,0.5,0.5
FourNine:JackSixTen,0.5,0.5
FourNine:JackSixThree,0.5,0.5
FourNine:JackSixTwo,0.5,0.5
FourNine:JackTen,0.09580399841070175,0.90419602394104
FourNine:JackTenAce,0.5,0.5
FourNine:JackTenEight,0.5,0.5
FourNine:JackTenFive,0.5,0.5
FourNine:JackTenKing,0.5,0.5
FourNine:JackTenQueen,0.5,0.5
FourNine:JackTenSeven,0.5,0.5
FourNine:JackTenSix,0.5,0.5
FourNine:JackTenThree,0.5,0.5
FourNine:JackTenTwo,0.5,0.5
FourNine:JackThree,0.14666858315467834,0.853331446647644
FourNine:JackThreeAce,0.5,0.5
FourNine:JackThreeEight,0.5,0.5
FourNine:JackThreeFive,0.5,0.5
FourNine:JackThreeKing,0.5,0.5
FourNine:JackThreeQueen,0.5,0.5
FourNine:JackThreeSeven,0.5,0.5
FourNine:JackThreeSix,0.5,0.5
FourNine:JackThreeTen,0.5,0.5
FourNine:JackTwo,0.17425084114074707,0.8257491588592529
FourNine:JackTwoAce,0.5,0.5
FourNine:JackTwoEight,1,0
FourNine:JackTwoFive,1,0
FourNine:JackTwoKing,0.5,0.5
FourNine:JackTwoQueen,0.5,0.5
FourNine:JackTwoSeven,0.9837716817855835,0.01622829958796501
FourNine:JackTwoSix,1,0
FourNine:JackTwoTen,0.5,0.5
FourNine:JackTwoThree,0.5,0.5
FourNine:KingAce,0,1
FourNine:KingAceEight,0.5,0.5
FourNine:KingAceFive,0.5,0.5
FourNine:KingAceJack,0.5,0.5
FourNine:KingAceQueen,0.5,0.5
FourNine:KingAceSeven,0.5,0.5
FourNine:KingAceSix,0.5,0.5
FourNine:KingAceTen,0.5,0.5
FourNine:KingAceThree,0.5,0.5
FourNine:KingAceTwo,0.5,0.5
FourNine:KingEight,0,1
FourNine:KingEightAce,0.5,0.5
FourNine:KingEightFive,0.5,0.5
FourNine:KingEightJack,0.5,0.5
FourNine:KingEightQueen,0.5,0.5
FourNine:KingEightSeven,0.5,0.5
FourNine:KingEightSix,0.5,0.5
FourNine:KingEightTen,0.5,0.5
FourNine:KingEightThree,0.5,0.5
FourNine:KingFive,0,1
FourNine:KingFiveAce,0.5,0.5
FourNine:KingFiveEight,0.9762449860572815,0.023754991590976715
FourNine:KingFiveJack,0.5,0.5
FourNine:KingFiveQueen,0.5,0.5
FourNine:KingFiveSeven,0.9977678656578064,0.0022321429569274187
FourNine:KingFiveSix,0.9979507923126221,0.0020491802133619785
FourNine:KingFiveTen,0.5,0.5
FourNine:KingFiveThree,0.5,0.5
FourNine:KingFiveTwo,0.5,0.5
FourNine:KingJack,0.0012870319187641144,0.998712956905365
FourNine:KingJackAce,0.5,0.5
FourNine:KingJackEight,0.5,0.5
FourNine:KingJackFive,0.5,0.5
FourNine:KingJackQueen,0.5,0.5
FourNine:KingJackSeven,0.5,0.5
FourNine:KingJackSix,0.5,0.5
FourNine:KingJackTen,0.5,0.5
FourNine:KingJackThree,0.5,0.5
FourNine:KingJackTwo,0.5,0.5
FourNine:KingQueen,0,1
FourNine:KingQueenAce,0.5,0.5
FourNine:KingQueenEight,0.5,0.5
FourNine:KingQueenFive,0.5,0.5
FourNine:KingQueenJack,0.5,0.5
FourNine:KingQueenSeven,0.5,0.5
FourNine:KingQueenSix,0.5,0.5
FourNine:KingQueenTen,0.5,0.5
FourNine:KingQueenThree,0.5,0.5
FourNine:KingQueenTwo,0.5,0.5
FourNine:KingSeven,0.0012690650764852762,0.9987309575080872
FourNine:KingSevenAce,0.5,0.5
FourNine:KingSevenEight,0.5,0.5
FourNine:KingSevenFive,0.5,0.5
FourNine:KingSevenJack,0.5,0.5
FourNine:KingSevenQueen,0.5,0.5
FourNine:KingSevenSix,0.6925960779190063,0.30740392208099365
FourNine:KingSevenTen,0.5,0.5
FourNine:KingSevenThree,0.5,0.5
FourNine:KingSevenTwo,0.5,0.5
FourNine:KingSix,0,1
FourNine:KingSixAce,0.5,0.5
FourNine:KingSixEight,0.5,0.5
FourNine:KingSixFive,0.5,0.5
FourNine:KingSixJack,0.5,0.5
FourNine:KingSixQueen,0.5,0.5
FourNine:KingSixSeven,0.5,0.5
FourNine:KingSixTen,0.5,0.5
FourNine:KingSixThree,0.5,0.5
FourNine:KingSixTwo,0.5,0.5
FourNine:KingTen,0,1
FourNine:KingTenAce,0.5,0.5
FourNine:KingTenEight,0.5,0.5
FourNine:KingTenFive,0.7631402015686035,0.23685979843139648
FourNine:KingTenJack,0.5,0.5
FourNine:KingTenQueen,0.5,0.5
FourNine:KingTenSeven,0.7846985459327698,0.21530146896839142
FourNine:KingTenSix,0.5,0.5
FourNine:KingTenThree,0.5,0.5
FourNine:KingTenTwo,0.5,0.5
FourNine:KingThree,0.002398089040070772,0.9976019263267517
FourNine:KingThreeAce,0.5,0.5
FourNine:KingThreeEight,0.9936826825141907,0.006317325867712498
FourNine:KingThreeFive,1,0
FourNine:KingThreeJack,0.5,0.5
FourNine:KingThreeQueen,0.5,0.5
FourNine:KingThreeSeven,0.9977519512176514,0.0022480241023004055
FourNine:KingThreeSix,0.9986321330070496,0.0013678401010110974
FourNine:KingThreeTen,0.5,0.5
FourNine:KingThreeTwo,0.5,0.5
FourNine:KingTwo,0.0022776415571570396,0.9977223873138428
FourNine:KingTwoAce,0.5,0.5
FourNine:KingTwoEight,1,0
FourNine:KingTwoFive,0.991416335105896,0.008583690971136093
FourNine:KingTwoJack,0.5,0.5
FourNine:KingTwoQueen,0.5,0.5
FourNine:KingTwoSeven,0.9956331849098206,0.0043668122962117195
FourNine:KingTwoSix,0.9979166388511658,0.0020833334419876337
FourNine:KingTwoTen,0.5,0.5
FourNine:KingTwoThree,0.5,0.5
FourNine:QueenAce,0.08507660031318665,0.914923369884491
FourNine:QueenAceEight,0.5,0.5
FourNine:QueenAceFive,0.5,0.5
FourNine:QueenAceJack,0.5,0.5
FourNine:QueenAceKing,0.5,0.5
FourNine:QueenAceSeven,0.5,0.5
FourNine:QueenAceSix,0.5,0.5
FourNine:QueenAceTen,0.5,0.5
FourNine:QueenAceThree,0.5,0.5
FourNine:QueenAceTwo,0.5,0.5
FourNine:QueenEight,0.28107720613479614,0.7189227938652039
FourNine:QueenEightAce,0.5,0.5
FourNine:QueenEightFive,0.5,0.5
FourNine:QueenEightJack,0.5,0.5
FourNine:QueenEightKing,0.5,0.5
FourNine:QueenEightSix,0.5,0.5
FourNine:QueenEightTen,0.5,0.5
FourNine:QueenEightThree,0.5,0.5
FourNine:QueenEightTwo,0.5,0.5
FourNine:QueenFive,0.09662828594446182,0.9033716917037964
FourNine:QueenFiveAce,0.5,0.5
FourNine:QueenFiveEight,0.9983475804328918,0.001652439241297543
FourNine:QueenFiveJack,0.5,0.5
FourNine:QueenFiveKing,0.5,0.5
FourNine:QueenFiveSeven,0.9925192594528198,0.007480747532099485
FourNine:QueenFiveSix,0.9980705380439758,0.0019294456578791142
FourNine:QueenFiveTen,0.5,0.5
FourNine:QueenFiveThree,0.5,0.5
FourNine:QueenFiveTwo,0.5,0.5
FourNine:QueenJack,0.5,0.5
FourNine:QueenJackAce,0.5,0.5
FourNine:QueenJackEight,0.5,0.5
FourNine:QueenJackFive,0.5,0.5
FourNine:QueenJackKing,0.5,0.5
FourNine:QueenJackSeven,0.5,0.5
FourNine:QueenJackSix,0.5,0.5
FourNine:QueenJackTen,0.5,0.5
FourNine:QueenJackThree,0.5,0.5
FourNine:QueenJackTwo,0.5,0.5
FourNine:QueenKing,0.0728144496679306,0.9271855354309082
FourNine:QueenKingAce,0.5,0.5
FourNine:QueenKingEight,0.5,0.5
FourNine:QueenKingFive,0.5,0.5
FourNine:QueenKingJack,0.5,0.5
FourNine:QueenKingSeven,0.5,0.5
FourNine:QueenKingSix,0.5,0.5
FourNine:QueenKingTen,0.5,0.5
FourNine:QueenKingThree,0.5,0.5
FourNine:QueenKingTwo,0.5,0.5
FourNine:QueenSeven,0.5,0.5
FourNine:QueenSevenAce,0.5,0.5
FourNine:QueenSevenEight,0.5,0.5
FourNine:QueenSevenFive,0.5,0.5
FourNine:QueenSevenJack,0.5,0.5
FourNine:QueenSevenKing,0.5,0.5
FourNine:QueenSevenSix,0.5,0.5
FourNine:QueenSevenTen,0.5,0.5
FourNine:QueenSevenThree,0.5,0.5
FourNine:QueenSevenTwo,0.5,0.5
FourNine:QueenSix,0.10392393171787262,0.8960760831832886
FourNine:QueenSixAce,0.5,0.5
FourNine:QueenSixEight,0.5,0.5
FourNine:QueenSixFive,0.5,0.5
FourNine:QueenSixJack,0.5,0.5
FourNine:QueenSixKing,0.5,0.5
FourNine:QueenSixSeven,0.5,0.5
FourNine:QueenSixTen,0.5,0.5
FourNine:QueenSixThree,0.5,0.5
FourNine:QueenSixTwo,0.5,0.5
FourNine:QueenTen,0.0928644984960556,0.9071354866027832
FourNine:QueenTenAce,0.5,0.5
FourNine:QueenTenEight,0.5,0.5
FourNine:QueenTenFive,0.5,0.5
FourNine:QueenTenJack,0.5,0.5
FourNine:QueenTenKing,0.5,0.5
FourNine:QueenTenSeven,0.5,0.5
FourNine:QueenTenSix,0.5,0.5
FourNine:QueenTenThree,0.5,0.5
FourNine:QueenTenTwo,0.5,0.5
FourNine:QueenThree,0.07030348479747772,0.9296965003013611
FourNine:QueenThreeAce,0.5,0.5
FourNine:QueenThreeEight,1,0
FourNine:QueenThreeFive,0.9987359642982483,0.0012640556087717414
FourNine:QueenThreeJack,0.5,0.5
FourNine:QueenThreeKing,0.5,0.5
FourNine:QueenThreeSeven,0.9966464638710022,0.00335354614071548
FourNine:QueenThreeSix,0.9979658126831055,0.002034188946709037
FourNine:QueenThreeTen,0.5,0.5
FourNine:QueenThreeTwo,0.5,0.5
FourNine:QueenTwo,0.03231096640229225,0.967689037322998
FourNine:QueenTwoAce,0.5,0.5
FourNine:QueenTwoEight,0.9931895732879639,0.0068104141391813755
FourNine:QueenTwoFive,0.9916963577270508,0.008303648792207241
FourNine:QueenTwoJack,0.5,0.5
FourNine:QueenTwoKing,0.5,0.5
FourNine:QueenTwoSeven,0.9960861802101135,0.0039137969724833965
FourNine:QueenTwoSix,0.99693363904953,0.0030663462821394205
FourNine:QueenTwoTen,0.5,0.5
FourNine:QueenTwoThree,0.5,0.5
FourNine:SevenAce,0.5,0.5
FourNine:SevenAceEight,0.5,0.5
FourNine:SevenAceFive,0.5,0.5
FourNine:SevenAceJack,0.5,0.5
FourNine:SevenAceKing,0.5,0.5
FourNine:SevenAceQueen,0.5,0.5
FourNine:SevenAceSix,0.5,0.5
FourNine:SevenAceTen,0.5,0.5
FourNine:SevenAceThree,0.5,0.5
FourNine:SevenAceTwo,0.5,0.5
FourNine:SevenEight,0.5,0.5
FourNine:SevenEightAce,0.5,0.5
FourNine:SevenEightFive,0.5,0.5
FourNine:SevenEightJack,0.5,0.5
FourNine:SevenEightKing,0.5,0.5
FourNine:SevenEightQueen,0.5,0.5
FourNine:SevenEightSix,0.5,0.5
FourNine:SevenEightTen,0.5,0.5
FourNine:SevenEightThree,0.5,0.5
FourNine:SevenEightTwo,0.5,0.5
FourNine:SevenFive,0.5,0.5
FourNine:SevenFiveAce,0.059015292674303055,0.9409847259521484
FourNine:SevenFiveEight,0.5,0.5
FourNine:SevenFiveJack,0.0342569537460804,0.9657430648803711
FourNine:SevenFiveKing,0.009782486595213413,0.9902175068855286
FourNine:SevenFiveQueen,0.013590014539659023,0.9864099621772766
FourNine:SevenFiveSix,0.5,0.5
FourNine:SevenFiveTen,0.012208690866827965,0.9877912998199463
FourNine:SevenFiveThree,0.3086986541748047,0.6913013458251953
FourNine:SevenFiveTwo,0.005042016040533781,0.9949579834938049
FourNine:SevenJack,0.20000000298023224,0.800000011920929
FourNine:SevenJackAce,0.5,0.5
FourNine:SevenJackEight,0.5,0.5
FourNine:SevenJackFive,0.5,0.5
FourNine:SevenJackKing,0.5,0.5
FourNine:SevenJackQueen,0.5,0.5
FourNine:SevenJackSix,0.5,0.5
FourNine:SevenJackTen,0.5,0.5
FourNine:SevenJackThree,0.5,0.5
FourNine:SevenJackTwo,0.5,0.5
FourNine:SevenKing,0.20000000298023224,0.800000011920929
FourNine:SevenKingAce,0.5,0.5
FourNine:SevenKingEight,0.5,0.5
FourNine:SevenKingFive,0.5,0.5
FourNine:SevenKingJack,0.5,0.5
FourNine:SevenKingQueen,0.5,0.5
FourNine:SevenKingSix,0.5,0.5
FourNine:SevenKingTen,0.5,0.5
FourNine:SevenKingThree,0.5,0.5
FourNine:SevenKingTwo,0.5,0.5
FourNine:SevenQueen,0.5,0.5
FourNine:SevenQueenAce,0.5,0.5
FourNine:SevenQueenEight,0.5,0.5
FourNine:SevenQueenFive,0.5,0.5
FourNine:SevenQueenJack,0.5,0.5
FourNine:SevenQueenKing,0.5,0.5
FourNine:SevenQueenSix,0.5,0.5
FourNine:SevenQueenTen,0.5,0.5
FourNine:SevenQueenThree,0.5,0.5
FourNine:SevenQueenTwo,0.5,0.5
FourNine:SevenSix,0.5,0.5
FourNine:SevenSixAce,0.5,0.5
FourNine:SevenSixEight,0.5,0.5
FourNine:SevenSixFive,0.5,0.5
FourNine:SevenSixJack,0.5,0.5
FourNine:SevenSixKing,0.09090909361839294,0.9090909361839294
FourNine:SevenSixQueen,0.5,0.5
FourNine:SevenSixTen,0.5,0.5
FourNine:SevenSixThree,0.5,0.5
FourNine:SevenSixTwo,0.5,0.5
FourNine:SevenTen,0.5,0.5
FourNine:SevenTenAce,0.5,0.5
FourNine:SevenTenEight,0.5,0.5
FourNine:SevenTenFive,0.5,0.5
FourNine:SevenTenJack,0.5,0.5
FourNine:SevenTenKing,0.5,0.5
FourNine:SevenTenQueen,0.5,0.5
FourNine:SevenTenSix,0.5,0.5
FourNine:SevenTenThree,0.5,0.5
FourNine:SevenTenTwo,0.5,0.5
FourNine:SevenThree,0.5,0.5
FourNine:SevenThreeAce,0.00845253560692072,0.9915474653244019
FourNine:SevenThreeEight,0.5,0.5
FourNine:SevenThreeFive,0.5,0.5
FourNine:SevenThreeJack,0.005319148767739534,0.9946808218955994
FourNine:SevenThreeKing,0.0018450184725224972,0.9981549978256226
FourNine:SevenThreeQueen,0.00643776822835207,0.9935622215270996
FourNine:SevenThreeSix,0.5,0.5
FourNine:SevenThreeTen,0.0020000000949949026,0.9980000257492065
FourNine:SevenThreeTwo,0.5,0.5
FourNine:SevenTwo,0.5,0.5
FourNine:SevenTwoAce,0.008438818156719208,0.9915611743927002
FourNine:SevenTwoEight,0.5,0.5
FourNine:SevenTwoFive,0.5,0.5
FourNine:SevenTwoJack,0.00206611561588943,0.9979338645935059
FourNine:SevenTwoKing,0.0021834061481058598,0.9978166222572327
FourNine:SevenTwoQueen,0.0017566272290423512,0.9982433915138245
FourNine:SevenTwoSix,0.5,0.5
FourNine:SevenTwoTen,0.00413223123177886,0.9958677887916565
FourNine:SevenTwoThree,0,1
FourNine:SixAce,0,1
FourNine:SixAceEight,0.5,0.5
FourNine:SixAceFive,0.5,0.5
FourNine:SixAceJack,0.5,0.5
FourNine:SixAceKing,0.5,0.5
FourNine:SixAceQueen,0.5,0.5
FourNine:SixAceSeven,0.5,0.5
FourNine:SixAceTen,0.5,0.5
FourNine:SixAceThree,0.5,0.5
FourNine:SixAceTwo,0.5,0.5
FourNine:SixEight,0,1
FourNine:SixEightAce,0.5,0.5
FourNine:SixEightFive,0.5,0.5
FourNine:SixEightJack,0.5,0.5
FourNine:SixEightKing,0.5,0.5
FourNine:SixEightQueen,0.5,0.5
FourNine:SixEightSeven,0.5,0.5
FourNine:SixEightTen,0.5,0.5
FourNine:SixEightThree,0.5,0.5
FourNine:SixEightTwo,0.5,0.5
FourNine:SixFive,0,1
FourNine:SixFiveAce,0.020942408591508865,0.9790576100349426
FourNine:SixFiveEight,0.5,0.5
FourNine:SixFiveJack,0.037383176386356354,0.9626168012619019
FourNine:SixFiveKing,0.01785714365541935,0.9821428656578064
FourNine:SixFiveQueen,0.006410256493836641,0.9935897588729858
FourNine:SixFiveSeven,0.5,0.5
FourNine:SixFiveTen,0.07022471725940704,0.9297752976417542
FourNine:SixFiveThree,0.2666666805744171,0.7333333492279053
FourNine:SixFiveTwo,0.5,0.5
FourNine:SixJack,0,1
FourNine:SixJackAce,0.5,0.5
FourNine:SixJackEight,0.5,0.5
FourNine:SixJackFive,0.5,0.5
FourNine:SixJackKing,0.5,0.5
FourNine:SixJackQueen,0.5,0.5
FourNine:SixJackSeven,0.5,0.5
FourNine:SixJackTen,0.5,0.5
FourNine:SixJackThree,0.5,0.5
FourNine:SixJackTwo,0.5,0.5
FourNine:SixKing,0,1
FourNine:SixKingAce,0.5,0.5
FourNine:SixKingEight,0.5,0.5
FourNine:SixKingFive,0.5,0.5
FourNine:SixKingJack,0.5,0.5
FourNine:SixKingQueen,0.5,0.5
FourNine:SixKingSeven,0.5,0.5
FourNine:SixKingTen,0.5,0.5
FourNine:SixKingThree,0.5,0.5
FourNine:SixKingTwo,0.5,0.5
FourNine:SixQueen,0,1
FourNine:SixQueenAce,0.5,0.5
FourNine:SixQueenEight,0.5,0.5
FourNine:SixQueenFive,0.5,0.5
FourNine:SixQueenJack,0.5,0.5
FourNine:SixQueenKing,0.5,0.5
FourNine:SixQueenSeven,0.5,0.5
FourNine:SixQueenTen,0.5,0.5
FourNine:SixQueenThree,0.5,0.5
FourNine:SixQueenTwo,0.5,0.5
FourNine:SixSeven,0,1
FourNine:SixSevenAce,0.5,0.5
FourNine:SixSevenEight,0.5,0.5
FourNine:SixSevenJack,0.5,0.5
